Description,sales,revenue,Country,sales_mix,comulative_sales,revenue_mix,comulative_revenue,sales_category,revenue_category,product_mix
Skull Paper Napkins,12,10.2,Channel Islands,0.003068268984914344,0.8033750958834047,0.0015042251028624522,0.9813535076464793,B,C,B_C
Glass Heart T-Light Holder,12,10.2,Channel Islands,0.003068268984914344,0.7389414472002044,0.0015042251028624522,0.9828577327493417,A,C,A_C
Place Setting White Heart,24,10.08,Channel Islands,0.006136537969828688,0.552288417284582,0.0014865283369464234,0.9843442610862881,A,C,A_C
Biscuits Small Bowl Light Blue,8,10.0,Channel Islands,0.002045512656609563,0.8928662746100723,0.0014747304930024041,0.9858189915792905,B,C,B_C
Small Licorice Des Pink Bowl,8,10.0,Channel Islands,0.002045512656609563,0.899002812579901,0.0014747304930024041,0.9872937220722929,B,C,B_C
Folding Butterfly Mirror Hot Pink,12,9.96,Channel Islands,0.003068268984914344,0.7051904883661471,0.0014688315710303945,0.9887625536433233,A,C,A_C
Small Camphor Wood Field Mushroom,6,9.9,Channel Islands,0.001534134492457172,0.9455382255177696,0.0014599831880723801,0.9902225368313957,B,C,B_C
Easter Tin Chicks In Garden,6,9.9,Channel Islands,0.001534134492457172,0.9163896701610826,0.0014599831880723801,0.9916825200194681,B,C,B_C
Mirror Mosaic T-Light Holder,6,9.9,Channel Islands,0.001534134492457172,0.9593454359498844,0.0014599831880723801,0.9931425032075405,C,C,C_C
Drawer Knob Crackle Glaze Ivory,6,9.9,Channel Islands,0.001534134492457172,0.9225262081309115,0.0014599831880723801,0.9946024863956129,B,C,B_C
Set/6 Green Spring Paper Cups,12,7.800000000000001,Channel Islands,0.003068268984914344,0.7512145231398616,0.0011502897845418753,0.9957527761801548,A,C,A_C
Pink Paisley Tissues,24,6.959999999999999,Channel Islands,0.006136537969828688,0.5891076451035543,0.0010264124231296732,0.9967791886032844,A,C,A_C
Hyacinth Bulb T-Light Candles,16,6.72,Channel Islands,0.004091025313219126,0.6949629250830993,0.0009910188912976156,0.997770207494582,A,C,A_C
Card Dolly Girl,12,5.04,Channel Islands,0.003068268984914344,0.7849654819739189,0.0007432641684732117,0.9985134716630553,A,C,A_C
Card Gingham Rose,12,5.04,Channel Islands,0.003068268984914344,0.7818972129890046,0.0007432641684732117,0.9992567358315285,A,C,A_C
Spaceboy Birthday Card,12,5.04,Channel Islands,0.003068268984914344,0.846330861672205,0.0007432641684732117,1.0000000000000018,B,C,B_C
Rustic Seventeen Drawer Sideboard,2,290.0,Cyprus,0.0009186954524575103,0.9586587046394106,0.05499371364962935,0.05499371364962935,C,A,C_A
Vintage Blue Kitchen Cabinet,2,250.0,Cyprus,0.0009186954524575103,0.9862195682131352,0.04740837383588737,0.10240208748551671,C,A,C_A
Classic Metal Birdcage Plant Holder,24,238.79999999999998,Cyprus,0.011024345429490124,0.4405144694533761,0.045284478688039614,0.14768656617355633,A,A,A_A
Love Seat Antique White Metal,2,170.0,Cyprus,0.0009186954524575103,0.9797887000459328,0.03223769420840342,0.17992426038195974,C,A,C_A
Red Hanging Heart T-Light Holder,64,163.2,Cyprus,0.02939825447864033,0.2388608176389527,0.030948186440067273,0.21087244682202702,A,A,A_A
Vintage Post Office Cabinet,2,159.9,Cyprus,0.0009186954524575103,0.9641708773541555,0.030322395905433563,0.24119484272746058,C,A,C_A
Heart Decoration Painted Zinc,288,158.4,Cyprus,0.1322921451538815,0.1322921451538815,0.03003794566241824,0.27123278838987885,A,A,A_A
Tea Time Cake Stand In Gift,12,119.4,Cyprus,0.005512172714745062,0.6738631143775825,0.02264223934401981,0.2938750277338987,A,A,A_A
Ceramic Cake Stand + Hanging Cakes,8,68.0,Cyprus,0.0036747818098300414,0.797887000459346,0.012895077683361365,0.30677010541726,A,A,A_A
Chest Drawers Gingham Heart,4,67.8,Cyprus,0.0018373909049150207,0.9223702342673389,0.012857150984292656,0.31962725640155265,B,A,B_A
Candle Plate Lace White,24,61.2,Cyprus,0.011024345429490124,0.3853927423059256,0.011605569915025229,0.33123282631657786,A,A,A_A
Beaded Pearl Heart White On Stick,48,60.0,Cyprus,0.022048690858980247,0.26090950849793293,0.01137800972061297,0.34261083603719084,A,A,A_A
Nine Drawer Office Tidy,4,59.8,Cyprus,0.0018373909049150207,0.9278824069820838,0.011340083021544258,0.3539509190587351,B,A,B_A
Ceramic Cake Spotted Plate,36,53.64,Cyprus,0.016536518144235186,0.3215434083601286,0.010171940690227995,0.3641228597489631,A,A,A_A
Cross Stitch Alphabet Cushion Cover,9,53.550000000000004,Cyprus,0.004134129536058797,0.779053743683967,0.010154873675647077,0.3742777334246102,A,A,A_A
Colour T-Light Holder,96,52.8,Cyprus,0.044097381717960495,0.17638952687184198,0.010012648554139412,0.3842903819787496,A,A,A_A
Pink Honeycomb Paper Fan,24,50.400000000000006,Cyprus,0.011024345429490124,0.4625631603123563,0.009557528165314895,0.3938479101440645,A,A,A_A
Glass Songbird Storage Jar,4,50.0,Cyprus,0.0018373909049150207,0.9205328433624239,0.009481674767177475,0.403329584911242,B,A,B_A
Red Retrospot Traditional Teapot,6,47.7,Cyprus,0.002756086357372531,0.8465778594395945,0.00904551772788731,0.4123751026391293,B,A,B_A
Wood Black Board Ant White Finish,6,47.7,Cyprus,0.002756086357372531,0.843821773082222,0.00904551772788731,0.4214206203670166,B,A,B_A
Doormat Respectable House,6,47.7,Cyprus,0.002756086357372531,0.8520900321543396,0.00904551772788731,0.4304661380949039,B,A,B_A
Blue Gingham Rose Cushion Cover,8,47.6,Cyprus,0.0036747818098300414,0.8089113458888362,0.009026554378352956,0.4394926924732569,B,A,B_A
Aged Glass Silver T-Light Holder,72,46.8,Cyprus,0.03307303628847037,0.20946256316031236,0.008874847582078115,0.448367540055335,A,A,A_A
Mini Cake Stand Hanging Strawbery,32,46.4,Cyprus,0.014699127239320165,0.3362425355994488,0.008798994183940697,0.4571665342392757,A,A,A_A
Paper Table Lantern Hearts,12,45.0,Cyprus,0.005512172714745062,0.7014239779513076,0.008533507290459727,0.46570004152973543,A,A,A_A
Glass Cake Stand Mirrored Base,3,44.85,Cyprus,0.0013780431786862655,0.9517684887459793,0.008505062266158195,0.47420510379589365,C,A,C_A
White Jewelled Heart Decoration,48,40.8,Cyprus,0.022048690858980247,0.30500689021589344,0.007737046610016818,0.4819421504059105,A,A,A_A
Hanging Heart Zinc T-Light Holder,48,40.8,Cyprus,0.022048690858980247,0.2829581993569132,0.007737046610016818,0.4896791970159273,A,A,A_A
Mini Wooden Happy Birthday Garland,24,40.56,Cyprus,0.011024345429490124,0.4074414331649058,0.007691534571134368,0.4973707315870617,A,A,A_A
Sweetheart Cakestand Tier,4,39.8,Cyprus,0.0018373909049150207,0.9242076251722539,0.007547413114673269,0.5049181447017349,B,A,B_A
Multicolour Honeycomb Fan,24,39.6,Cyprus,0.011024345429490124,0.4184657785943959,0.00750948641560456,0.5124276311173395,A,A,A_A
Pink Padded Mobile,9,38.25,Cyprus,0.004134129536058797,0.7831878732200258,0.0072534811968907684,0.5196811123142302,A,A,A_A
Retrospot Padded Seat Cushion,10,37.5,Cyprus,0.004593477262287551,0.7427652733118953,0.007111256075383106,0.5267923683896133,A,A,A_A
Swiss Roll Towel Chocolate Spots,12,35.400000000000006,Cyprus,0.005512172714745062,0.6683509416628375,0.006713025735161653,0.5335053941247749,A,A,A_A
Swiss Roll Towel Pink Spots,12,35.400000000000006,Cyprus,0.005512172714745062,0.7069361506660526,0.006713025735161653,0.5402184198599366,A,A,A_A
Glass Cloche Small,8,31.6,Cyprus,0.0036747818098300414,0.8052365640790061,0.005992418452856164,0.5462108383127927,B,A,B_A
Pink Small Glass Cake Stand,16,31.2,Cyprus,0.007349563619660083,0.5195222783647219,0.005916565054718744,0.5521274033675114,A,A,A_A
Red Retrospot Tea Cup And Saucer,8,30.0,Cyprus,0.0036747818098300414,0.7905374368396859,0.005689004860306485,0.5578164082278179,A,A,A_A
Welcome Wooden Block Letters,3,29.85,Cyprus,0.0013780431786862655,0.9559026182820382,0.005660559836004953,0.5634769680638229,C,A,C_A
Pink Hearts Light Chain,6,27.9,Cyprus,0.002756086357372531,0.8493339457969671,0.00529077452008503,0.5687677425839079,B,A,B_A
Pompom Curtain,4,27.8,Cyprus,0.0018373909049150207,0.9297197978869988,0.005271811170550676,0.5740395537544586,B,A,B_A
White Stitched Cushion Cover,4,27.8,Cyprus,0.0018373909049150207,0.9186954524575089,0.005271811170550676,0.5793113649250092,B,A,B_A
Victorian Metal Postcard Christmas,16,26.4,Cyprus,0.007349563619660083,0.5121727147450618,0.005006324277069706,0.5843176892020789,A,A,A_A
Beach Hut Blackboard,6,25.5,Cyprus,0.002756086357372531,0.8190169958658688,0.004835654131260512,0.5891533433333395,B,A,B_A
Sandalwood Fan,30,25.5,Cyprus,0.013780431786862656,0.35002296738631145,0.004835654131260512,0.5939889974646,A,A,A_A
Red Kitchen Scales,3,25.5,Cyprus,0.0013780431786862655,0.9352319706017439,0.004835654131260512,0.5988246515958605,B,A,B_A
Hand Over The Chocolate Sign,12,25.200000000000003,Cyprus,0.005512172714745062,0.7289848415250327,0.004778764082657447,0.6036034156785179,A,A,A_A
Funky Washing Up Gloves,12,25.200000000000003,Cyprus,0.005512172714745062,0.5250344510794669,0.004778764082657447,0.6083821797611754,A,A,A_A
French Blue Metal Door Sign,20,25.0,Cyprus,0.009186954524575103,0.5048231511254017,0.0047408373835887375,0.6131230171447641,A,A,A_A
Pink Paisley Cushion Cover,4,23.8,Cyprus,0.0018373909049150207,0.8966467615985293,0.004513277189176478,0.6176362943339406,B,A,B_A
Photo Frame Cornice,8,23.6,Cyprus,0.0036747818098300414,0.794212218649516,0.004475350490107768,0.6221116448240483,A,A,A_A
Food Cover With Beads,6,22.5,Cyprus,0.002756086357372531,0.868626550298575,0.004266753645229863,0.6263783984692782,B,A,B_A
Wall Art Spaceboy,6,22.5,Cyprus,0.002756086357372531,0.8300413412953591,0.004266753645229863,0.6306451521145081,B,A,B_A
Pantry Hook Rolling Pin Hanger,6,22.5,Cyprus,0.002756086357372531,0.8824069820854379,0.004266753645229863,0.634911905759738,B,A,B_A
Tea Time Tea In Gift Box,3,20.85,Cyprus,0.0013780431786862655,0.940744143316489,0.0039538583779130075,0.638865764137651,B,A,B_A
Ivory Hanging Decoration Heart,24,20.4,Cyprus,0.011024345429490124,0.4956361966008266,0.003868523305008409,0.6427342874426594,A,A,A_A
Small Medina Stamped Metal Bowl,24,20.4,Cyprus,0.011024345429490124,0.4846118511713365,0.003868523305008409,0.6466028107476678,A,A,A_A
Fairy Soap Soap Holder,12,20.28,Cyprus,0.005512172714745062,0.5360587965089569,0.003845767285567184,0.650448578033235,A,A,A_A
Silk Purse Babushka Blue,6,20.1,Cyprus,0.002756086357372531,0.8410656867248494,0.003811633256405345,0.6542602112896403,B,A,B_A
Silk Purse Babushka Red,6,20.1,Cyprus,0.002756086357372531,0.8355535140101042,0.003811633256405345,0.6580718445460456,B,A,B_A
Toilet Sign Occupied Or Vacant,24,19.92,Cyprus,0.011024345429490124,0.4735875057418464,0.0037774992272435063,0.6618493437732891,A,A,A_A
Ivory Refectory Clock,2,19.9,Cyprus,0.0009186954524575103,0.9816260909508477,0.0037737065573366347,0.6656230503306257,C,A,C_A
Garden Metal Sign,12,19.8,Cyprus,0.005512172714745062,0.6573265962333474,0.00375474320780228,0.669377793538428,A,A,A_A
Hanging Metal Star Lantern,12,19.8,Cyprus,0.005512172714745062,0.6077170418006422,0.00375474320780228,0.6731325367462302,A,A,A_A
Hook Hanger Magic Toadstool,12,19.8,Cyprus,0.005512172714745062,0.5305466237942119,0.00375474320780228,0.6768872799540324,A,A,A_A
Regency Tea Plate Green,12,19.8,Cyprus,0.005512172714745062,0.5746440055121721,0.00375474320780228,0.6806420231618346,A,A,A_A
Multicolour Honeycomb Paper Garland,12,19.8,Cyprus,0.005512172714745062,0.6959118052365626,0.00375474320780228,0.6843967663696369,A,A,A_A
Memo Board Cottage,4,19.8,Cyprus,0.0018373909049150207,0.9260450160771688,0.00375474320780228,0.6881515095774391,B,A,B_A
Gingham Recipe Book Box,4,19.8,Cyprus,0.0018373909049150207,0.9095084979329341,0.00375474320780228,0.6919062527852413,B,A,B_A
Regency Tea Plate Pink,12,19.8,Cyprus,0.005512172714745062,0.5691318327974271,0.00375474320780228,0.6956609959930435,A,A,A_A
Jigsaw Rabbit And Birdhouse,12,19.8,Cyprus,0.005512172714745062,0.6848874598070726,0.00375474320780228,0.6994157392008458,A,A,A_A
Red Enchanted Forest Placemat,12,19.8,Cyprus,0.005512172714745062,0.5801561782269171,0.00375474320780228,0.703170482408648,A,A,A_A
Jumbo Bag Spaceboy,10,19.5,Cyprus,0.004593477262287551,0.7519522278364704,0.003697853159199215,0.7068683355678472,A,A,A_A
Home Sweet Home Blackboard,3,19.05,Cyprus,0.0013780431786862655,0.9531465319246656,0.003612518086294618,0.7104808536541418,C,A,C_A
Small White Retrospot Mug In Box,5,18.75,Cyprus,0.0022967386311437757,0.8948093706936143,0.003555628037691553,0.7140364816918334,B,A,B_A
Wall Art Stop For Tea,3,17.85,Cyprus,0.0013780431786862655,0.9545245751033519,0.003384957891882359,0.7174214395837157,C,A,C_A
Wood Drawer Cabinet White Finish,3,17.85,Cyprus,0.0013780431786862655,0.9393661001378028,0.003384957891882359,0.720806397475598,B,A,B_A
Glass Jar Kings Choice,6,17.700000000000003,Cyprus,0.002756086357372531,0.8631143775838299,0.0033565128675808265,0.7241629103431789,B,A,B_A
Paper Bunting Retrospot,6,17.700000000000003,Cyprus,0.002756086357372531,0.8796508957280653,0.0033565128675808265,0.7275194232107598,B,A,B_A
Measuring Tape Babushka Pink,6,17.700000000000003,Cyprus,0.002756086357372531,0.8851630684428105,0.0033565128675808265,0.7308759360783407,B,A,B_A
Cream Slice Flannel Pink Spot,6,17.700000000000003,Cyprus,0.002756086357372531,0.8603582912264574,0.0033565128675808265,0.7342324489459215,B,A,B_A
Round Tins Camembert,6,17.700000000000003,Cyprus,0.002756086357372531,0.8217730822232414,0.0033565128675808265,0.7375889618135024,B,A,B_A
Polyester Filler Pad,12,17.6,Cyprus,0.005512172714745062,0.5856683509416621,0.003337549518046471,0.7409265113315489,A,A,A_A
Paisley Flower Doilies,12,17.4,Cyprus,0.005512172714745062,0.6793752870923275,0.003299622818977761,0.7442261341505266,A,A,A_A
Bathroom Metal Sign,12,17.4,Cyprus,0.005512172714745062,0.6242535599448773,0.003299622818977761,0.7475257569695044,A,A,A_A
Retro Laundry Tub Pistachio,2,17.0,Cyprus,0.0009186954524575103,0.9614147909967831,0.0032237694208403413,0.7507495263903448,C,A,C_A
Frying Pan Pink Polkadot,4,17.0,Cyprus,0.0018373909049150207,0.9076711070280191,0.0032237694208403413,0.7539732958111851,B,A,B_A
Beach Hut Mirror,4,17.0,Cyprus,0.0018373909049150207,0.913183279742764,0.0032237694208403413,0.7571970652320255,B,A,B_A
Antique Cream Cutlery Shelf,2,17.0,Cyprus,0.0009186954524575103,0.9742765273311879,0.0032237694208403413,0.7604208346528658,C,A,C_A
Vintage Cream Dog Food Container,2,17.0,Cyprus,0.0009186954524575103,0.9843821773082202,0.0032237694208403413,0.7636446040737062,C,A,C_A
Set/3 Rose Candle In Jewelled Box,4,17.0,Cyprus,0.0018373909049150207,0.9003215434083592,0.0032237694208403413,0.7668683734945465,B,A,B_A
Glass Cake Cover And Plate,1,16.95,Cyprus,0.00045934772622875517,0.9889756545705078,0.003214287746073164,0.7700826612406196,C,A,C_A
Travel Sewing Kit,10,16.5,Cyprus,0.004593477262287551,0.765732659623333,0.0031289526731685664,0.7732116139137882,A,A,A_A
Suki Shoulder Bag,10,16.5,Cyprus,0.004593477262287551,0.7749196141479081,0.0031289526731685664,0.7763405665869568,A,A,A_A
Recycled Acapulco Mat Blue,2,16.5,Cyprus,0.0009186954524575103,0.966926963711528,0.0031289526731685664,0.7794695192601254,C,A,C_A
Recycled Acapulco Mat Green,2,16.5,Cyprus,0.0009186954524575103,0.9660082682590705,0.0031289526731685664,0.782598471933294,C,A,C_A
Recycled Acapulco Mat Turquoise,2,16.5,Cyprus,0.0009186954524575103,0.9604960955443256,0.0031289526731685664,0.7857274246064626,C,A,C_A
Wall Art S Alphabet,2,16.5,Cyprus,0.0009186954524575103,0.9577400091869531,0.0031289526731685664,0.7888563772796312,C,A,C_A
Recycled Acapulco Mat Pink,2,16.5,Cyprus,0.0009186954524575103,0.9825447864033052,0.0031289526731685664,0.7919853299527998,C,A,C_A
Doormat Hearts,2,15.9,Cyprus,0.0009186954524575103,0.9733578318787304,0.003015172575962437,0.7950005025287622,C,A,C_A
Sweetheart Wire Magazine Rack,2,15.9,Cyprus,0.0009186954524575103,0.965089572806613,0.003015172575962437,0.7980156751047246,C,A,C_A
Colour Mini Cases,2,15.9,Cyprus,0.0009186954524575103,0.9715204409738154,0.003015172575962437,0.801030847680687,C,B,C_B
Round Cake Tin Vintage Green,2,15.9,Cyprus,0.0009186954524575103,0.9871382636655927,0.003015172575962437,0.8040460202566494,C,B,C_B
Black Heart Card Holder,4,15.8,Cyprus,0.0018373909049150207,0.915020670647679,0.002996209226428082,0.8070422294830775,B,B,B_B
Tv Dinner Tray Air Hostess,8,15.6,Cyprus,0.0036747818098300414,0.7868626550298559,0.002958282527359372,0.8100005120104369,A,B,A_B
Peg Bag Apples,6,15.3,Cyprus,0.002756086357372531,0.8768948093706928,0.002901392478756307,0.8129019044891932,B,B,B_B
Modern Vintage Cotton Shopping Bag,6,15.3,Cyprus,0.002756086357372531,0.887919154800183,0.002901392478756307,0.8158032969679495,B,B,B_B
First Class Luggage Tag,12,15.0,Cyprus,0.005512172714745062,0.7234726688102877,0.0028445024301532425,0.8186477993981027,A,B,A_B
Party Cones Candy,12,15.0,Cyprus,0.005512172714745062,0.6903996325218176,0.0028445024301532425,0.8214923018282559,A,B,A_B
Gaolers Keys Decorative Garden,4,15.0,Cyprus,0.0018373909049150207,0.9039963252181892,0.0028445024301532425,0.8243368042584092,B,B,B_B
Silver Teddy Bear,4,15.0,Cyprus,0.0018373909049150207,0.9021589343132742,0.0028445024301532425,0.8271813066885624,B,B,B_B
Fairy Cake Umbrella,4,15.0,Cyprus,0.0018373909049150207,0.9058337161231041,0.0028445024301532425,0.8300258091187156,B,B,B_B
Watermelon Bath Sponge,12,15.0,Cyprus,0.005512172714745062,0.563619660082682,0.0028445024301532425,0.8328703115488688,A,B,A_B
Cherry Blossom Luggage Tag,12,15.0,Cyprus,0.005512172714745062,0.6352779053743673,0.0028445024301532425,0.835714813979022,A,B,A_B
Sandwich Bath Sponge,12,15.0,Cyprus,0.005512172714745062,0.541570969223702,0.0028445024301532425,0.8385593164091752,A,B,A_B
Victorian Glass Hanging T-Light,12,15.0,Cyprus,0.005512172714745062,0.6628387689480925,0.0028445024301532425,0.8414038188393285,A,B,A_B
Antique Silver Tea Glass Etched,12,15.0,Cyprus,0.005512172714745062,0.6297657326596223,0.0028445024301532425,0.8442483212694817,A,B,A_B
Wooden Box Dominoes,12,15.0,Cyprus,0.005512172714745062,0.558107487367937,0.0028445024301532425,0.8470928236996349,A,B,A_B
Alarm Clock Bakelike Green,4,15.0,Cyprus,0.0018373909049150207,0.9113458888378491,0.0028445024301532425,0.8499373261297881,B,B,B_B
Feltcraft Cushion Rabbit,4,15.0,Cyprus,0.0018373909049150207,0.916858061552594,0.0028445024301532425,0.8527818285599413,B,B,B_B
Piccadilly Tea,1,14.95,Cyprus,0.00045934772622875517,0.9944878272852534,0.0028350207553860646,0.8556168493153274,C,B,C_B
Owl Doorstop,3,14.85,Cyprus,0.0013780431786862655,0.9379880569591165,0.0028160574058517097,0.8584329067211791,B,B,B_B
Set/3 Polka Dot Stacking Tins,3,14.85,Cyprus,0.0013780431786862655,0.9324758842443713,0.0028160574058517097,0.8612489641270308,B,B,B_B
