Description,ADI,average,sd,cv_squared,demand_pattern,product_mix
SET OF 12 FORK CANDLES,14.0,14.0,6.928203230275509,0.24489795918367346,intermittent,B_B
SET OF 12 MINI LOAF BAKING CASES,10.23076923076923,44.0,50.18121009056922,1.3006993006993008,lumpy,A_A
SET OF 12 ROSE BOTANICAL T-LIGHTS,57.333333333333336,25.5,15.7797338380595,0.38292964244521327,intermittent,A_A
SET OF 16 VINTAGE PISTACHIO CUTLERY,66.75,3.2,2.04939015319192,0.41015624999999994,intermittent,C_A
SET OF 16 VINTAGE RED CUTLERY,114.0,4.0,5.196152422706632,1.6875,lumpy,C_A
SET OF 16 VINTAGE ROSE CUTLERY,53.857142857142854,6.375,7.707834604200734,1.4618553303674409,lumpy,B_A
SET OF 16 VINTAGE SKY BLUE CUTLERY,76.33333333333333,7.75,10.996211468804457,2.013180714533472,lumpy,B_A
SET OF 2 CERAMIC CHRISTMAS REINDEER,38.5,24.0,20.784609690826528,0.7500000000000001,lumpy,B_B
SET OF 2 ROUND TINS CAMEMBERT ,73.5,14.333333333333334,18.929694486000912,1.7441860465116277,lumpy,B_B
SET OF 2 TEA TOWELS APPLE AND PEARS,14.133333333333333,14.64516129032258,17.73423879974699,1.4663471055133999,lumpy,A_A
SET OF 2 TINS VINTAGE BATHROOM ,21.25,4.6923076923076925,2.0568833780186058,0.19215264713786614,intermittent,B_A
SET OF 20 KIDS COOKIE CUTTERS,51.285714285714285,12.0,0.0,0.0,intermittent,A_A
SET OF 20 VINTAGE CHRISTMAS NAPKINS,103.75,16.8,10.73312629199899,0.4081632653061225,intermittent,A_B
SET OF 3 BABUSHKA STACKING TINS,7.5,8.76923076923077,12.275679520593053,1.959602954755309,lumpy,A_A
SET OF 3 BIRD LIGHT PINK FEATHER ,338.0,18.0,8.48528137423857,0.22222222222222215,intermittent,B_C
SET OF 3 BUTTERFLY COOKIE CUTTERS,49.7,17.454545454545453,11.21038479592593,0.41250000000000014,intermittent,A_A
SET OF 3 CAKE TINS PANTRY DESIGN ,15.727272727272727,5.3478260869565215,3.4981643972514544,0.4278838353793739,intermittent,A_A
SET OF 3 CAKE TINS SKETCHBOOK,101.33333333333333,5.25,2.8722813232690143,0.2993197278911565,intermittent,C_B
SET OF 3 CASES WOODLAND DESIGN,9.538461538461538,3.925925925925926,2.854496128592251,0.5286578853684586,lumpy,A_A
SET OF 3 HANGING OWLS OLLIE BEAK,81.0,12.0,0.0,0.0,intermittent,B_B
SET OF 3 HEART COOKIE CUTTERS,61.0,18.857142857142858,13.60672102833218,0.5206611570247932,lumpy,A_A
SET OF 3 NOTEBOOKS IN PARCEL,35.083333333333336,12.923076923076923,3.328201177351375,0.06632653061224489,intermittent,A_A
SET OF 3 REGENCY CAKE TINS,6.3076923076923075,8.74074074074074,12.796010774373853,2.14315073033832,lumpy,A_A
SET OF 3 WOODEN HEART DECORATIONS,51.5,12.0,0.0,0.0,intermittent,B_B
SET OF 3 WOODEN SLEIGH DECORATIONS,43.666666666666664,12.0,0.0,0.0,intermittent,B_B
SET OF 3 WOODEN STOCKING DECORATION,38.666666666666664,12.0,0.0,0.0,intermittent,B_B
SET OF 3 WOODEN TREE DECORATIONS,43.5,12.0,0.0,0.0,intermittent,B_B
SET OF 36 DINOSAUR PAPER DOILIES,124.0,12.4,7.797435475847172,0.3954214360041623,intermittent,B_B
SET OF 36 DOILIES PANTRY DESIGN,19.0,15.428571428571429,5.855400437691199,0.1440329218106996,intermittent,A_A
SET OF 36 DOILIES SPACEBOY DESIGN ,110.33333333333333,12.0,0.0,0.0,intermittent,B_B
SET OF 36 MUSHROOM PAPER DOILIES,45.166666666666664,13.076923076923077,5.574667979074904,0.18173010380622837,intermittent,A_A
SET OF 36 PAISLEY FLOWER DOILIES,53.0,13.166666666666666,5.812734192088847,0.19489883614222658,intermittent,A_A
SET OF 36 TEATIME PAPER DOILIES,62.6,13.181818181818182,6.274044657446771,0.22653983353151014,intermittent,A_A
SET OF 4 ENGLISH ROSE COASTERS,307.0,10.0,0.0,0.0,intermittent,C_C
SET OF 4 ENGLISH ROSE PLACEMATS,253.5,5.333333333333333,2.309401076758503,0.18749999999999997,intermittent,C_B
SET OF 4 FAIRY CAKE PLACEMATS,123.6,5.333333333333333,2.0655911179772892,0.15000000000000005,intermittent,B_B
SET OF 4 FAIRY CAKE PLACEMATS ,125.2,6.666666666666667,3.265986323710904,0.24,intermittent,B_B
SET OF 4 JAM JAR MAGNETS,79.5,45.0,65.10760324263211,2.093333333333333,lumpy,A_A
SET OF 4 KNICK KNACK TINS DOILEY ,5.2,8.181818181818182,4.045199174779453,0.24444444444444455,intermittent,A_A
SET OF 4 KNICK KNACK TINS DOILY ,6.133333333333334,7.875,2.872281323269015,0.1330309901738474,intermittent,A_A
SET OF 4 KNICK KNACK TINS LEAF,38.333333333333336,7.5,3.0,0.16000000000000003,intermittent,B_B
SET OF 4 KNICK KNACK TINS LEAVES ,25.0,9.0,4.242640687119285,0.22222222222222215,intermittent,C_B
SET OF 4 KNICK KNACK TINS LONDON ,28.0,9.0,3.286335345030997,0.13333333333333336,intermittent,B_A
SET OF 4 KNICK KNACK TINS POPPIES,25.166666666666668,6.0,0.0,0.0,intermittent,B_A
SET OF 4 PANTRY JELLY MOULDS,18.666666666666668,27.75,34.42382895611701,1.5388361334307283,lumpy,A_A
SET OF 4 POLKADOT PLACEMATS ,46.0,4.0,0.0,0.0,intermittent,C_C
SET OF 5 LUCKY CAT MAGNETS ,24.4,27.272727272727273,31.790221481112425,1.3587200000000001,lumpy,A_A
SET OF 5 MINI GROCERY MAGNETS,78.66666666666667,36.75,55.66192594583842,2.2940441482715537,lumpy,A_A
SET OF 5 PANCAKE DAY MAGNETS,17.428571428571427,21.8,27.87779454281541,1.635324106917407,lumpy,A_A
SET OF 6 3D KIT CARDS FOR KIDS,59.5,13.090909090909092,3.6181361349331636,0.07638888888888888,intermittent,A_B
SET OF 6 GIRLS CELEBRATION CANDLES,165.25,14.4,5.366563145999495,0.1388888888888889,intermittent,B_B
SET OF 6 HERB TINS SKETCHBOOK,51.4,12.0,17.708754896942924,2.1777777777777776,lumpy,B_A
SET OF 6 ICE CREAM SKITTLES,18.0,8.0,0.0,0.0,intermittent,C_B
SET OF 6 NATIVITY MAGNETS ,22.0,12.0,0.0,0.0,intermittent,C_B
SET OF 6 RIBBONS VINTAGE CHRISTMAS,21.5,13.714285714285714,9.127665951067979,0.44296875,intermittent,A_A
SET OF 6 SNACK LOAF BAKING CASES,14.777777777777779,48.0,49.746021616473676,1.074074074074074,lumpy,A_A
SET OF 6 SOLDIER SKITTLES,80.66666666666667,6.142857142857143,3.2877840272018797,0.2864611501712637,intermittent,B_A
SET OF 6 SPICE TINS PANTRY DESIGN,33.5,9.090909090909092,7.816067367347155,0.7391999999999997,lumpy,A_A
SET OF 6 STRAWBERRY CHOPSTICKS,123.8,22.0,15.949921629901509,0.5256198347107438,lumpy,A_A
SET OF 6 T-LIGHTS SANTA,21.666666666666668,7.5,3.0,0.16000000000000003,intermittent,B_B
SET OF 6 T-LIGHTS TOADSTOOLS,117.0,6.0,0.0,0.0,intermittent,C_C
SET OF 6 T-LIGHTS WEDDING CAKE ,16.0,6.0,0.0,0.0,intermittent,C_C
SET OF 6 TEA TIME BAKING CASES,13.3,22.90909090909091,35.05839284808859,2.3418997228521032,lumpy,A_A
SET OF 60 I LOVE LONDON CAKE CASES ,15.818181818181818,24.916666666666668,16.434212282106294,0.43502869095423996,intermittent,A_A
SET OF 60 PANTRY DESIGN CAKE CASES ,7.130434782608695,28.25,10.975268640863899,0.15093620078518974,intermittent,A_A
SET OF 60 VINTAGE LEAF CAKE CASES ,12.583333333333334,27.692307692307693,9.012811394385729,0.10592592592592591,intermittent,A_A
SET OF 72 PINK HEART PAPER DOILIES,32.89473684210526,12.85,5.6127205149506025,0.1907833976529386,intermittent,A_A
SET OF 72 RETRO SPOT PAPER  DOILIES,12.12,18.46153846153846,12.803845576172087,0.48100000000000004,intermittent,A_A
SET OF 72 RETROSPOT PAPER  DOILIES,16.48,14.923076923076923,8.60196757456375,0.3322606015517059,intermittent,A_A
SET OF 72 SKULL PAPER  DOILIES,126.2,14.0,4.898979485566356,0.1224489795918367,intermittent,A_B
SET OF 9 BLACK SKULL BALLOONS,75.85714285714286,20.0,0.0,0.0,intermittent,A_B
SET OF 9 HEART SHAPED BALLOONS,98.6,12.0,0.0,0.0,intermittent,B_B
SET OF SALT AND PEPPER TOADSTOOLS,22.294117647058822,18.0,14.982342548323146,0.6928104575163397,lumpy,A_A
SET OF TEA COFFEE SUGAR TINS PANTRY,12.923076923076923,5.142857142857143,2.4449993820085063,0.22602089268755934,intermittent,B_A
SET/10 BLUE POLKADOT PARTY CANDLES,25.833333333333332,24.46153846153846,1.6641005886756872,0.004627981488074047,intermittent,A_A
SET/10 BLUE SPOTTY PARTY CANDLES,27.5,30.545454545454547,11.210384795925933,0.13469387755102044,intermittent,A_A
SET/10 PINK POLKADOT PARTY CANDLES,23.2,22.875,4.5,0.03869927438860521,intermittent,A_A
SET/10 PINK SPOTTY PARTY CANDLES,29.375,29.333333333333332,10.583005244258363,0.13016528925619839,intermittent,A_A
SET/10 RED POLKADOT PARTY CANDLES,19.363636363636363,30.434782608695652,16.48091482168644,0.29323933209647496,intermittent,A_A
SET/10 RED SPOTTY PARTY CANDLES,23.583333333333332,28.615384615384617,13.450764919627318,0.220950398890045,intermittent,A_A
SET/2 RED RETROSPOT TEA TOWELS ,29.714285714285715,20.933333333333334,32.309809803275066,2.382275722573503,lumpy,A_A
SET/2 RED SPOTTY TEA TOWELS ,21.384615384615383,12.857142857142858,14.479997571489081,1.268376068376068,lumpy,A_A
SET/20 FRUIT SALAD PAPER NAPKINS ,58.0,12.0,0.0,0.0,intermittent,B_C
SET/20 RED RETROSPOT PAPER NAPKINS ,14.107142857142858,16.75862068965517,9.233692855182177,0.30358080335217985,intermittent,A_A
SET/20 RED SPOTTY PAPER NAPKINS ,16.63157894736842,18.65,24.730707526005844,1.7583908307738636,lumpy,A_A
SET/20 STRAWBERRY PAPER NAPKINS ,60.75,12.0,0.0,0.0,intermittent,A_B
SET/20 WOODLAND PAPER NAPKINS ,9.846153846153847,12.857142857142858,3.2071349029490928,0.06222222222222223,intermittent,A_A
SET/3 CHRISTMAS DECOUPAGE CANDLES,364.0,12.0,0.0,0.0,intermittent,C_C
SET/3 DECOUPAGE STACKING TINS,36.8,4.0,1.5491933384829668,0.15000000000000002,intermittent,C_B
SET/3 POLKA DOT STACKING TINS,20.666666666666668,6.0,7.937253933193772,1.7500000000000002,lumpy,B_A
SET/3 POLKADOT STACKING TINS,62.5,4.0,1.7320508075688772,0.18749999999999997,intermittent,C_B
SET/3 RED GINGHAM ROSE STORAGE BOX,35.15384615384615,4.785714285714286,2.3592231912080863,0.24302140274517203,intermittent,B_A
SET/3 RUSSIAN DOLL STACKING TINS,10.92,7.615384615384615,6.80045247363393,0.7974288337924702,lumpy,A_A
SET/4 BADGES BALLOON GIRL,83.16666666666667,10.0,0.0,0.0,intermittent,B_B
SET/4 BADGES BEETLES,54.5,7.333333333333333,4.618802153517007,0.39669421487603324,intermittent,C_C
SET/4 BADGES CUTE CREATURES,178.5,10.0,0.0,0.0,intermittent,B_B
SET/4 BADGES DOGS,153.33333333333334,7.75,4.5,0.33714880332986474,intermittent,B_B
SET/4 BADGES WOODLAND ANIMAL,18.0,12.857142857142858,4.8795003647426665,0.1440329218106996,intermittent,A_B
SET/4 BIRD MIRROR MAGNETS ,47.0,24.0,0.0,0.0,intermittent,B_C
SET/4 SKULL BADGES,226.5,10.0,0.0,0.0,intermittent,B_B
SET/4 WHITE RETRO STORAGE CUBES ,171.0,3.0,1.7320508075688772,0.3333333333333333,intermittent,C_A
SET/5 RED RETROSPOT LID GLASS BOWLS,25.11764705882353,9.666666666666666,5.4986629390831965,0.3235643841365322,intermittent,A_A
SET/5 RED SPOTTY LID GLASS BOWLS,9.363636363636363,10.470588235294118,6.229136299474684,0.3539268457839345,intermittent,A_A
SET/6 COLLAGE PAPER CUPS,119.0,18.0,6.928203230275509,0.1481481481481481,intermittent,B_C
SET/6 COLLAGE PAPER PLATES,119.0,15.0,6.0,0.16000000000000003,intermittent,B_C
SET/6 FRUIT SALAD  PAPER PLATES,44.0,16.0,5.908391567007971,0.13636363636363635,intermittent,A_B
SET/6 FRUIT SALAD PAPER CUPS,43.92307692307692,21.428571428571427,9.621404708847278,0.20160000000000003,intermittent,A_B
SET/6 PINK  BUTTERFLY T-LIGHTS,235.0,18.0,8.48528137423857,0.22222222222222215,intermittent,B_B
SET/6 RED SPOTTY PAPER CUPS,16.463414634146343,26.285714285714285,35.71587452911927,1.8462181290054862,lumpy,A_A
SET/6 RED SPOTTY PAPER PLATES,15.69767441860465,25.0,44.17407426544785,3.122158139534883,lumpy,A_A
SET/6 STRAWBERRY PAPER PLATES,20.0,12.0,0.0,0.0,intermittent,B_C
SET/6 TURQUOISE BUTTERFLY T-LIGHTS,235.0,18.0,8.48528137423857,0.22222222222222215,intermittent,B_B
SET/6 WOODLAND PAPER CUPS,10.0,12.0,0.0,0.0,intermittent,B_C
SET/6 WOODLAND PAPER PLATES,10.0,12.0,0.0,0.0,intermittent,B_C
SET3 BOOK BOX GREEN GINGHAM FLOWER ,91.42857142857143,4.5,1.4142135623730951,0.09876543209876545,intermittent,B_A
SEWING BOX RETROSPOT DESIGN ,57.5,2.272727272727273,2.2401298663653,0.9715199999999995,lumpy,B_A
SILK PURSE BABUSHKA BLUE,32.333333333333336,6.0,0.0,0.0,intermittent,B_B
SILK PURSE BABUSHKA PINK,32.666666666666664,6.0,0.0,0.0,intermittent,B_A
SILK PURSE BABUSHKA RED,71.0,6.0,0.0,0.0,intermittent,C_B
SILK PURSE RUSSIAN DOLL BLUE,19.333333333333332,7.714285714285714,2.9277002188455996,0.1440329218106996,intermittent,B_A
SILK PURSE RUSSIAN DOLL PINK,16.142857142857142,7.5,2.7774602993176543,0.13714285714285715,intermittent,B_A
SILK PURSE RUSSIAN DOLL RED,16.571428571428573,6.875,3.6030740843261686,0.27466351829988195,intermittent,B_A
SILVER BELLS TABLE DECORATION,9.0,12.0,0.0,0.0,intermittent,B_B
SILVER HANGING T-LIGHT HOLDER,88.75,7.2,2.6832815729997477,0.1388888888888889,intermittent,B_B
SILVER HANGING T-LIGHT HOLDER DOME,33.0,12.0,10.392304845413264,0.7500000000000001,lumpy,B_B
SILVER MINI TAPE MEASURE ,37.0,20.0,14.142135623730951,0.5000000000000001,lumpy,B_C
SILVER RETRODISC LAMPSHADE,34.0,64.0,69.2820323027551,1.1718750000000002,lumpy,A_A
SILVER STARS TABLE DECORATION,9.0,12.0,0.0,0.0,intermittent,B_C
SINGLE ANTIQUE ROSE HOOK IVORY,52.0,12.0,0.0,0.0,intermittent,C_C
SINGLE HEART ZINC T-LIGHT HOLDER,84.66666666666667,13.714285714285714,4.535573676110727,0.10937500000000001,intermittent,A_B
SKETCHBOOK MAGNETIC SHOPPING LIST,17.5,17.333333333333332,15.999999999999998,0.8520710059171597,lumpy,A_A
SKULL AND CROSSBONES  GARLAND ,101.0,13.714285714285714,4.535573676110727,0.10937500000000001,intermittent,A_A
SKULL LUNCH BOX WITH CUTLERY ,16.303030303030305,18.0,20.306738693439584,1.2727272727272727,lumpy,A_A
SKULLS  DESIGN  COTTON TOTE BAG,106.5,6.0,0.0,0.0,intermittent,B_B
SKULLS  STICKERS,189.66666666666666,15.0,6.0,0.16000000000000003,intermittent,B_B
SKULLS  WATER TRANSFER TATTOOS ,195.5,12.0,0.0,0.0,intermittent,B_C
SKULLS AND CROSSBONES WRAP,156.33333333333334,50.0,49.99999999999999,0.9999999999999998,lumpy,A_B
SKULLS GREETING CARD,205.0,12.0,0.0,0.0,intermittent,C_C
SKULLS PARTY BAG + STICKER SET,51.92307692307692,9.142857142857142,4.27617987059879,0.21875000000000006,intermittent,A_A
SKULLS TAPE,113.0,16.0,6.196773353931867,0.15000000000000002,intermittent,A_B
SKULLS WRITING SET ,51.0,12.0,0.0,0.0,intermittent,B_B
SLEEPING CAT ERASERS,74.33333333333333,33.0,9.486832980505138,0.08264462809917354,intermittent,A_B
SMALL CERAMIC TOP STORAGE JAR ,37.5,16.0,6.928203230275509,0.18749999999999997,intermittent,B_B
SMALL CHINESE STYLE SCISSOR,67.0,20.0,0.0,0.0,intermittent,B_C
SMALL HANGING IVORY/RED WOOD BIRD,204.0,40.0,27.712812921102035,0.48,intermittent,A_B
SMALL HEART MEASURING SPOONS,64.0,8.333333333333334,6.3508529610858835,0.5808,lumpy,B_C
SMALL ORIENTAL RED FOLDING STOOL,37.5,8.0,0.0,0.0,intermittent,B_B
SMALL PINK MAGIC CHRISTMAS TREE,115.0,32.0,34.64101615137755,1.1718750000000002,lumpy,A_B
SMALL PINK PEONY FOLDING STOOL,74.0,8.0,0.0,0.0,intermittent,C_C
SMALL POLKADOT CHOCOLATE GIFT BAG ,182.0,16.0,0.0,0.0,intermittent,B_C
SMALL POPCORN HOLDER,35.38461538461539,16.928571428571427,10.57183693894946,0.3899961243335704,intermittent,A_A
SMALL PURPLE BABUSHKA NOTEBOOK ,333.0,12.0,0.0,0.0,intermittent,B_C
SMALL RED BABUSHKA NOTEBOOK ,15.5,12.0,0.0,0.0,intermittent,B_B
SMALL RED RETROSPOT MUG IN BOX ,143.0,6.0,0.0,0.0,intermittent,C_B
SMALL RED RETROSPOT WINDMILL,49.0,12.0,0.0,0.0,intermittent,A_A
SMALL RED SPOT  WINDMILL,41.5,12.0,0.0,0.0,intermittent,B_B
SMALL RETRO SPOT MUG IN BOX  RED,15.0,4.333333333333333,2.886751345948129,0.4437869822485208,intermittent,C_B
SMALL RETRO SPOT MUG IN BOX  WHITE,15.0,6.333333333333333,5.507570547286102,0.7562326869806095,lumpy,C_B
SMALL SKULL WINDMILL,17.5,12.0,0.0,0.0,intermittent,B_B
SMALL WHITE HEART OF WICKER,41.0,12.0,0.0,0.0,intermittent,B_B
SNOWSTORM PHOTO FRAME FRIDGE MAGNET,111.0,20.0,14.53272169966796,0.5279999999999999,lumpy,A_B
SOFT PINK ROSE TOWEL ,3.0,6.0,2.8284271247461903,0.22222222222222227,intermittent,C_B
SOMBRERO ,293.0,6.0,0.0,0.0,intermittent,C_C
SPACE BOY BIRTHDAY CARD,103.0,16.0,6.928203230275509,0.18749999999999997,intermittent,B_C
SPACE BOY GIFT WRAP,206.0,25.0,0.0,0.0,intermittent,B_C
SPACE FROG,126.0,10.0,0.0,0.0,intermittent,C_C
SPACEBOY BEAKER,12.666666666666666,11.4,1.8973665961010275,0.027700831024930747,intermittent,A_A
SPACEBOY BIRTHDAY CARD,18.38235294117647,13.714285714285714,4.2604296149803575,0.09650735294117646,intermittent,A_A
SPACEBOY CHILDRENS BOWL,9.2,12.0,6.531972647421808,0.2962962962962963,intermittent,A_A
SPACEBOY CHILDRENS CUP,8.625,11.294117647058824,5.698296959205805,0.25455729166666663,intermittent,A_A
SPACEBOY CHILDRENS EGG CUP,61.8,12.0,0.0,0.0,intermittent,B_B
SPACEBOY GIFT WRAP,29.523809523809526,27.272727272727273,10.660035817780523,0.1527777777777778,intermittent,A_A
SPACEBOY LUNCH BOX ,8.262295081967213,19.161290322580644,25.96731460540289,1.8365576985657572,lumpy,A_A
SPACEBOY MINI BACKPACK,6.2,4.181818181818182,1.4012980994907414,0.1122873345935728,intermittent,B_A
SPACEBOY ROCKET LOLLY MAKERS,5.888888888888889,9.0,4.242640687119285,0.22222222222222215,intermittent,A_A
SPACEBOY TV DINNER TRAY,39.666666666666664,2.75,0.5,0.03305785123966942,intermittent,C_B
SPOTTY BUNTING,12.6,4.6875,2.676284738214527,0.32597333333333334,intermittent,B_A
SPOTTY PINK DUCK DOORSTOP,175.0,3.0,0.0,0.0,intermittent,C_C
STAR T-LIGHT HOLDER WILLIE WINKIE,37.0,12.0,0.0,0.0,intermittent,B_B
STAR WOODEN CHRISTMAS DECORATION,171.5,12.0,0.0,0.0,intermittent,B_C
STAR WREATH DECORATION WITH BELL,27.833333333333332,58.285714285714285,62.51856867020732,1.1505190311418685,lumpy,A_A
STARS GIFT TAPE ,38.23529411764706,15.333333333333334,9.022846818265416,0.34626932058267534,intermittent,A_B
STOOL HOME SWEET HOME ,15.0,30.5,41.71930009000631,1.87100241870465,lumpy,B_A
STORAGE TIN HOME SWEET HOME,74.0,6.0,0.0,0.0,intermittent,C_C
STORAGE TIN VINTAGE DOILY ,9.4,8.727272727272727,3.1333978072025612,0.12890625000000003,intermittent,A_A
STORAGE TIN VINTAGE LEAF,30.2,7.0,2.449489742783178,0.1224489795918367,intermittent,B_B
STRAWBERRIES  DESIGN FLANNEL ,137.5,20.0,6.928203230275509,0.12,intermittent,B_B
STRAWBERRY   PICNIC BAG,45.90909090909091,9.833333333333334,12.875864195768717,1.7145543339165858,lumpy,A_A
STRAWBERRY BATH SPONGE ,359.0,10.0,0.0,0.0,intermittent,C_C
STRAWBERRY CERAMIC TRINKET BOX,14.51063829787234,23.333333333333332,14.394640452573496,0.3805818497611812,intermittent,A_A
STRAWBERRY CERAMIC TRINKET POT,5.0,15.2,8.67179335547152,0.3254847645429363,intermittent,B_B
STRAWBERRY CHARLOTTE BAG,33.65,16.857142857142858,20.18485995563436,1.433783395575984,lumpy,A_A
STRAWBERRY DREAM CHILDS UMBRELLA,72.28571428571429,5.5,1.4142135623730951,0.06611570247933886,intermittent,B_A
STRAWBERRY FAIRY CAKE TEAPOT,25.80952380952381,10.772727272727273,5.871089930302291,0.29702030182722367,intermittent,A_A
STRAWBERRY HONEYCOMB  GARLAND ,53.0,12.0,0.0,0.0,intermittent,A_A
STRAWBERRY LUNCH BOX WITH CUTLERY,10.2,15.882352941176471,22.983165194396992,2.094064197530865,lumpy,A_A
STRAWBERRY LUNCHBOX WITH CUTLERY,15.222222222222221,13.2,16.923356641044943,1.6437098255280076,lumpy,A_A
STRAWBERRY RAFFIA FOOD COVER,261.5,12.0,6.0,0.25,intermittent,B_B
STRAWBERRY SCENTED SET/9 T-LIGHTS,46.0,12.0,0.0,0.0,intermittent,C_C
STRAWBERRY SHOPPER BAG,99.2,9.0,2.449489742783178,0.07407407407407407,intermittent,B_B
SUKI  SHOULDER BAG,71.44444444444444,11.0,3.1622776601683795,0.08264462809917358,intermittent,A_A
SWALLOW WOODEN CHRISTMAS DECORATION,190.5,16.0,6.928203230275509,0.18749999999999997,intermittent,B_B
SWALLOWS GREETING CARD,250.0,18.0,8.48528137423857,0.22222222222222215,intermittent,B_C
SWEETHEART 3 TIER CAKE STAND ,6.5,4.4,4.560701700396552,1.074380165289256,lumpy,C_A
SWEETHEART CAKESTAND 3 TIER,20.0,1.0,0.0,0.0,intermittent,C_C
SWEETHEART CARRY-ALL BASKET,72.5,2.0,0.0,0.0,intermittent,C_B
SWEETHEART CERAMIC TRINKET BOX,28.166666666666668,14.56,6.6211781428987395,0.2067986958096848,intermittent,A_A
SWEETHEART KEY CABINET,52.5,2.6666666666666665,1.1547005383792515,0.18749999999999997,intermittent,C_B
SWEETIES  STICKERS,219.0,12.0,0.0,0.0,intermittent,B_C
SWISS CHALET TREE DECORATION ,14.0,24.0,0.0,0.0,intermittent,B_C
TABLECLOTH RED APPLES DESIGN ,23.72222222222222,3.0526315789473686,2.0405251015506964,0.4468225657286299,intermittent,B_A
TEA BAG PLATE RED SPOTTY ,17.6875,20.764705882352942,21.953158690051602,1.1177443041834856,lumpy,A_A
TEA CUP AND SAUCER RETRO SPOT,48.0,5.333333333333333,2.3094010767585034,0.18750000000000008,intermittent,C_B
TEA FOR ONE POLKADOT,17.0,8.0,3.4641016151377544,0.18749999999999997,intermittent,B_B
TEA PARTY  WRAPPING PAPER ,72.14285714285714,25.0,0.0,0.0,intermittent,A_B
TEA PARTY BIRTHDAY CARD,53.92307692307692,14.571428571428571,5.10978376351584,0.12297045515038593,intermittent,A_B
TEA TIME CAKE STAND IN GIFT BOX,75.0,2.0,0.0,0.0,intermittent,C_B
TEA TIME KITCHEN APRON,79.85714285714286,4.5,1.6035674514745464,0.12698412698412698,intermittent,B_A
TEA TIME OVEN GLOVE,40.411764705882355,14.555555555555555,9.79328835131623,0.45268855167496763,intermittent,A_A
TEA TIME PARTY BUNTING,270.0,5.0,0.0,0.0,intermittent,C_B
TEA TIME TABLE CLOTH,73.0,2.0,0.0,0.0,intermittent,C_B
TEA TIME TEA SET IN GIFT BOX,95.75,5.4,3.9115214431215892,0.5246913580246912,lumpy,B_A
TEA TIME TEA TOWELS ,46.333333333333336,6.0,0.0,0.0,intermittent,B_B
TEA TIME TEAPOT IN GIFT BOX,125.2,8.0,4.381780460041329,0.29999999999999993,intermittent,B_A
TEATIME CAKE TIN WITH HANDLE,26.5,2.0,0.0,0.0,intermittent,C_B
TOADSTOOL BEDSIDE LIGHT ,84.5,2.0,0.0,0.0,intermittent,C_B
TOADSTOOL MONEY BOX,20.3,10.0,12.989739540627186,1.6873333333333336,lumpy,A_A
TOAST ITS - BEST MUM,284.0,16.333333333333332,6.6583281184793925,0.1661807580174927,intermittent,B_B
TOAST ITS - HAPPY BIRTHDAY,198.0,16.0,6.928203230275509,0.18749999999999997,intermittent,B_B
TOAST ITS - I LOVE YOU ,142.66666666666666,9.25,5.5,0.35354273192111035,intermittent,B_B
TOOL BOX SOFT TOY ,214.0,2.0,0.0,0.0,intermittent,C_C
TOOTHPASTE TUBE PEN,104.5,12.0,0.0,0.0,intermittent,B_C
TOTE BAG I LOVE LONDON,196.0,12.0,0.0,0.0,intermittent,B_B
TOY TIDY DOLLY GIRL DESIGN,207.0,3.0,2.8284271247461903,0.8888888888888891,lumpy,C_C
TOY TIDY PINK POLKADOT,42.25,5.6,2.6076809620810595,0.21683673469387757,intermittent,B_B
TOY TIDY PINK RETROSPOT  ,49.0,7.2,4.08656334834051,0.3221450617283951,intermittent,B_B
TOY TIDY SPACEBOY  ,62.142857142857146,6.0,2.5634797778466227,0.1825396825396825,intermittent,B_B
TOYBOX  WRAP ,79.2,29.166666666666668,10.206207261596576,0.12244897959183675,intermittent,A_B
TRADITIONAL CHRISTMAS RIBBONS,59.333333333333336,27.23076923076923,35.716835073845886,1.7203868620128318,lumpy,A_A
TRADITIONAL KNITTING NANCY,28.05,14.0,5.138093031466052,0.1346938775510204,intermittent,A_A
TRADITIONAL MODELLING CLAY,54.333333333333336,27.428571428571427,9.071147352221454,0.10937500000000001,intermittent,A_A
TRADITIONAL NAUGHTS & CROSSES,9.333333333333334,12.0,0.0,0.0,intermittent,B_B
TRADITIONAL PICK UP STICKS GAME ,13.0,12.0,0.0,0.0,intermittent,B_B
TRADITIONAL WOODEN CATCH CUP GAME ,63.1,11.090909090909092,3.015113445777636,0.07390486428379467,intermittent,A_A
TRADITIONAL WOODEN SKIPPING ROPE,88.0,12.0,0.0,0.0,intermittent,A_B
TRADTIONAL ALPHABET STAMP SET,4.833333333333333,6.0,3.4641016151377544,0.3333333333333333,intermittent,B_A
TRAVEL CARD WALLET PANTRY,51.25,20.0,8.94427190999916,0.20000000000000004,intermittent,A_B
TRAVEL CARD WALLET TRANSPORT,108.0,32.0,13.856406460551018,0.18749999999999997,intermittent,A_B
TRAVEL CARD WALLET VINTAGE LEAF,127.0,12.5,16.263455967290593,1.6928,lumpy,B_C
TRAVEL SEWING KIT,24.473684210526315,11.75,4.655217785622811,0.15696552381406206,intermittent,A_A
TREASURE ISLAND BOOK BOX,56.0,12.0,5.656854249492381,0.22222222222222227,intermittent,C_B
TREASURE TIN BUFFALO BILL ,25.5,7.2,2.6832815729997477,0.1388888888888889,intermittent,B_B
TREASURE TIN GYMKHANA DESIGN,22.333333333333332,6.0,0.0,0.0,intermittent,B_B
