Description,availability,no_suppliers,standard,price_fluctuation,total_qty,total_spend,primary_supplier,risk_index,category
Office Mug Warmer Choc+Blue,0.3333333333333333,0.5,0.3333333333333333,0.0,254,529.944,Prime Supply Partners,1.1666666666666665,Strategic
Skull Paper Plates,0.07258064516129033,0.0,0.0,0.1693548387096774,1315,529.9151,Metro Wholesale,0.24193548387096775,Leverage
Colourful Standing Gnome,0.5,0.5,0.0,0.25,614,526.1104,Northstar Trading,1.25,Strategic
Key Fob Garage,0.14285714285714285,0.0,0.1488095238095238,0.4166666666666667,1473,525.7004000000001,Gulf Source Co.,0.7083333333333333,Leverage
Tea Time Oven Glove,0.0,0.0,0.0,0.22395833333333334,724,525.0888,ValueLink Distribution,0.22395833333333334,Leverage
Blue Paper Parasol,0.0,0.0,0.0,0.22857142857142856,309,524.5548,Metro Wholesale,0.22857142857142856,Leverage
Baking Mould Rose Milk Chocolate,0.2391304347826087,0.5,0.5,0.0,263,524.4425,Metro Wholesale,1.2391304347826086,Strategic
Wall Art Animals And Nature,0.22727272727272727,0.5,0.22727272727272727,0.2727272727272727,249,524.163,Global Goods Ltd.,1.2272727272727273,Strategic
Red Retrospot Pudding Bowl,0.14444444444444443,0.0,0.0,0.0,196,523.854,Northstar Trading,0.14444444444444443,Leverage
Tablecloth Red Apples,0.17105263157894737,0.0,0.0,0.0,91,523.6715,Evergreen Supply,0.17105263157894737,Leverage
Doormat Christmas Village,0.5,0.0,0.1935483870967742,0.5,114,523.1892,Northstar Trading,1.1935483870967742,Strategic
Flower Fairy Candles Lavender,0.29545454545454547,0.5,0.20454545454545456,0.0,373,522.8770000000001,Global Goods Ltd.,1.0,Strategic
Green Christmas Tree String 20Light,0.5,0.5,0.0,0.5,224,522.802,ValueLink Distribution,1.5,Strategic
Recycled Acapulco Mat Red,0.0,0.0,0.14864864864864866,0.14864864864864866,93,520.9674,Summit Procurement,0.2972972972972973,Leverage
White Bamboo Ribs Lampshade,0.3645833333333333,0.5,0.0,0.375,896,520.8066,Global Goods Ltd.,1.2395833333333333,Strategic
Kings Choice Biscuit Tin,0.3684210526315789,0.0,0.24561403508771928,0.24561403508771928,193,519.9845,Apex Merchants,0.8596491228070174,Strategic
Jam Jar Magnets,0.0,0.0,0.0,0.32954545454545453,429,519.1831,Summit Procurement,0.32954545454545453,Leverage
English Rose Peg Bag,0.10526315789473684,0.0,0.22807017543859648,0.4298245614035088,405,518.9485000000001,Reliable Imports,0.763157894736842,Leverage
Five Heart Hanging Decoration,0.20192307692307693,0.0,0.20192307692307693,0.20192307692307693,264,518.6351999999999,Summit Procurement,0.6057692307692308,Leverage
Pantry Scrubbing Brush,0.13829787234042554,0.0,0.30851063829787234,0.1702127659574468,485,518.4144,Evergreen Supply,0.6170212765957447,Leverage
Vintage Meter Folding Ruler,0.0,0.0,0.27450980392156865,0.0,538,517.6326,Gulf Source Co.,0.27450980392156865,Leverage
Zinc T-Light Holder Stars Small,0.2826086956521739,0.5,0.2826086956521739,0.5,976,516.7719999999999,ValueLink Distribution,1.5652173913043477,Strategic
Mistletoe Heart Wreath Green,0.35135135135135137,0.0,0.14864864864864866,0.20270270270270271,208,516.1124,Northstar Trading,0.7027027027027027,Leverage
Feltcraft Doll Maria,0.5,0.0,0.35294117647058826,0.35294117647058826,328,515.8888000000001,Reliable Imports,1.2058823529411766,Strategic
Wall Mirror Diamante Oval Shape,0.0,0.0,0.0,0.5,102,515.013,Apex Merchants,0.5,Leverage
Mini Grocery Magnets,0.358974358974359,0.0,0.14102564102564102,0.358974358974359,378,514.3475999999999,ValueLink Distribution,0.858974358974359,Strategic
Black Christmas Tree,0.5,0.5,0.1,0.5,741,514.3237,Prime Supply Partners,1.6,Strategic
Easter Craft Chicks,0.5,0.0,0.0,0.5,487,513.0145,ValueLink Distribution,1.0,Strategic
Fanny S Rest Stopmetal Sign,0.14516129032258066,0.0,0.12096774193548387,0.14516129032258066,399,512.9604,Global Goods Ltd.,0.41129032258064513,Leverage
Toilet Metal Sign,0.38738738738738737,0.0,0.0,0.11711711711711711,1415,512.711,Apex Merchants,0.5045045045045045,Leverage
Small Red Retrospot Windmill,0.0,0.0,0.2835820895522388,0.3805970149253731,684,511.60940000000005,Prime Supply Partners,0.664179104477612,Leverage
Wall Art Village Show,0.0,0.5,0.0,0.0,167,511.41189999999995,Gulf Source Co.,0.5,Leverage
Enamel Measuring Jug Cream,0.3869047619047619,0.0,0.2619047619047619,0.375,238,510.81940000000003,Metro Wholesale,1.0238095238095237,Strategic
Pantry Magnetic Shopping List,0.23076923076923078,0.0,0.0,0.16153846153846155,540,509.75969999999995,ValueLink Distribution,0.39230769230769236,Leverage
Tomato Charlie+Lola Coaster,0.3888888888888889,0.0,0.1111111111111111,0.2916666666666667,342,509.4028,ValueLink Distribution,0.7916666666666667,Leverage
Rotating Leaves T-Light Holder,0.5,0.0,0.2127659574468085,0.5,628,508.64349999999996,Prime Supply Partners,1.2127659574468086,Strategic
Medium Medina Stamped Metal Bowl,0.3181818181818182,0.0,0.10606060606060606,0.3181818181818182,260,508.56280000000004,Summit Procurement,0.7424242424242424,Leverage
Love Heart Trinket Pot,0.2708333333333333,0.5,0.0,0.2708333333333333,906,507.1311,Apex Merchants,1.0416666666666665,Strategic
Black Skull Balloons,0.2661290322580645,0.0,0.12096774193548387,0.3790322580645161,939,506.52639999999997,Apex Merchants,0.7661290322580645,Leverage
Cinammon & Orange Wreath,0.3088235294117647,0.0,0.0,0.0,323,505.88980000000004,Gulf Source Co.,0.3088235294117647,Leverage
Wooden Heart Decorations,0.2857142857142857,0.0,0.0,0.34285714285714286,606,505.80920000000003,Gulf Source Co.,0.6285714285714286,Leverage
Jam Jar With Pink Lid,0.0,0.0,0.17708333333333334,0.16666666666666666,963,505.64219999999995,Northstar Trading,0.34375,Leverage
Union Jack Hot Water Bottle,0.3918918918918919,0.0,0.0,0.0,130,505.163,Metro Wholesale,0.3918918918918919,Leverage
Watering Can Pink Bunny,0.375,0.0,0.10416666666666667,0.2361111111111111,562,504.2152,Global Goods Ltd.,0.7152777777777778,Leverage
Large Ceramic Top Storage Jar,0.5,0.0,0.0,0.2159090909090909,495,502.7121,Global Goods Ltd.,0.7159090909090909,Leverage
Milk Pan Blue Retrospot,0.0,0.0,0.21428571428571427,0.17857142857142858,221,502.42549999999994,Prime Supply Partners,0.39285714285714285,Leverage
Fairy Cake Umbrella,0.14,0.0,0.19,0.17,193,502.21979999999996,Summit Procurement,0.5,Leverage
Hanging Easter Eggs Floral Tub,0.3448275862068966,0.0,0.08620689655172414,0.5,299,499.8481,Gulf Source Co.,0.9310344827586208,Strategic
Regency Cake Slice,0.28846153846153844,0.5,0.28846153846153844,0.28846153846153844,172,499.65919999999994,Prime Supply Partners,1.3653846153846154,Strategic
Blue Polkadot Wrap,0.0,0.0,0.09333333333333334,0.38,1975,499.4275,Global Goods Ltd.,0.47333333333333333,Leverage
Nursery Des Round Boxes,0.5,0.5,0.23809523809523808,0.23809523809523808,1540,499.3418,Metro Wholesale,1.4761904761904763,Strategic
Le Grand Tray Chic,0.5,0.5,0.0,0.5,57,498.75,Evergreen Supply,1.5,Strategic
Feltcraft Girl Amelie Kit,0.4,0.0,0.1,0.4,180,498.1478,ValueLink Distribution,0.9,Strategic
S Christmas Gift Bag Large,0.5,0.5,0.0,0.5,781,496.97220000000004,Gulf Source Co.,1.5,Strategic
Christmas Craft Tree Top Angel,0.5,0.0,0.2534246575342466,0.5,447,496.67730000000006,Summit Procurement,1.2534246575342465,Strategic
Glass Songbird Storage Jar,0.28,0.5,0.22,0.0,60,495.8628,Prime Supply Partners,1.0,Strategic
Silk Purse Babushka Red,0.5,0.0,0.35365853658536583,0.35365853658536583,232,495.8536000000001,Northstar Trading,1.2073170731707317,Strategic
Watering Can Blue Elephant,0.0,0.0,0.25925925925925924,0.41975308641975306,463,495.7551,Evergreen Supply,0.6790123456790123,Leverage
Traditional Naughts & Crosses,0.11363636363636363,0.0,0.3181818181818182,0.18181818181818182,499,493.3906,Reliable Imports,0.6136363636363636,Leverage
Spring Dec Hanging Chick Cream,0.313953488372093,0.0,0.0,0.3372093023255814,634,493.27860000000004,Apex Merchants,0.6511627906976745,Leverage
Measuring Tape Babushka Blue,0.4,0.0,0.0,0.25,272,492.72360000000003,Prime Supply Partners,0.65,Leverage
Door Mat Bird On The Wire,0.5,0.0,0.08823529411764706,0.3088235294117647,125,490.52349999999996,Metro Wholesale,0.8970588235294118,Strategic
Parlour Ceramic Wall Hook,0.5,0.5,0.19230769230769232,0.0,199,490.4432,Evergreen Supply,1.1923076923076923,Strategic
Multicolour Honeycomb Paper Garland,0.0,0.5,0.0,0.0,631,490.3789,Gulf Source Co.,0.5,Leverage
Victorian Sewing Kit,0.5,0.0,0.125,0.5,641,490.2158,Summit Procurement,1.125,Strategic
Chest Drawers Gingham Heart,0.0,0.0,0.21875,0.5,49,490.02450000000005,Apex Merchants,0.71875,Leverage
Door Mat Green Paisley,0.18,0.5,0.0,0.5,157,489.8802,Reliable Imports,1.18,Strategic
Hippy Chic Decorative Parasol,0.0,0.5,0.0,0.0,102,489.76500000000004,Global Goods Ltd.,0.5,Leverage
Multicolour Spring Flower Mug,0.5,0.5,0.0,0.0,5968,489.3909,Apex Merchants,1.0,Strategic
Woodland Storage Box Large,0.0,0.5,0.14583333333333334,0.0,361,488.8068,Global Goods Ltd.,0.6458333333333334,Leverage
Party Cone Christmas Decoration,0.5,0.0,0.11290322580645161,0.5,1036,488.6356,Apex Merchants,1.1129032258064515,Strategic
Hot Stuff Hot Water Bottle,0.5,0.5,0.0,0.5,267,488.45730000000003,Metro Wholesale,1.5,Strategic
Children S Apron Dolly Girl,0.5,0.0,0.0,0.06557377049180328,381,488.313,Global Goods Ltd.,0.5655737704918032,Leverage
Doilies Pantry,0.27906976744186046,0.0,0.0,0.0,506,487.79080000000005,Evergreen Supply,0.27906976744186046,Leverage
Cupboard Drawer Ma Campagne,0.5,0.5,0.0,0.5,52,487.62800000000004,Gulf Source Co.,1.5,Strategic
Red Spotty Big Bowl,0.36764705882352944,0.0,0.0,0.19117647058823528,155,487.2115,Summit Procurement,0.5588235294117647,Leverage
Rococo Wall Mirror White,0.29545454545454547,0.5,0.0,0.0,42,486.1986,Evergreen Supply,0.7954545454545454,Strategic
Purple Drawerknob Acrylic Edwardian,0.3875,0.0,0.3875,0.5,687,485.994,Gulf Source Co.,1.275,Strategic
Blue/Brown Dots Ruffled Umbrella,0.0,0.5,0.26,0.5,211,485.93359999999996,Metro Wholesale,1.26,Strategic
T-Lights Cacti,0.5,0.5,0.0,0.5,291,485.2318,ValueLink Distribution,1.5,Strategic
Pink Heart Dots Hot Water Bottle,0.0,0.0,0.0,0.24324324324324326,285,485.0036,Prime Supply Partners,0.24324324324324326,Leverage
Pencils Tube Skulls,0.13043478260869565,0.0,0.08695652173913043,0.14492753623188406,640,483.27680000000004,Global Goods Ltd.,0.36231884057971014,Leverage
Ribbon Reel Snowy Village,0.0,0.0,0.0,0.09016393442622951,504,483.1344,Northstar Trading,0.09016393442622951,Leverage
Recycled Acapulco Mat Green,0.0,0.0,0.0,0.3815789473684211,98,482.6794,Evergreen Supply,0.3815789473684211,Leverage
Pink Paisley Cushion Cover,0.5,0.5,0.22727272727272727,0.5,373,482.47159999999997,Evergreen Supply,1.7272727272727273,Strategic
Enamel Colander Cream,0.24489795918367346,0.5,0.0,0.24489795918367346,150,482.3533,Northstar Trading,0.989795918367347,Strategic
Green Vintage Spot Beaker,0.0,0.0,0.12121212121212122,0.0,1035,480.6426,Gulf Source Co.,0.12121212121212122,Leverage
Drawer Knob Ceramic Ivory,0.0,0.5,0.0,0.20270270270270271,525,479.96430000000004,Evergreen Supply,0.7027027027027027,Leverage
Cardholder Gingham Christmas Tree,0.5,0.0,0.0,0.5,317,478.5321,Evergreen Supply,1.0,Strategic
Kensington Coffee,0.5,0.0,0.41935483870967744,0.0,74,478.1222,Global Goods Ltd.,0.9193548387096775,Strategic
Metal Sign Cupcake Single Hook,0.43243243243243246,0.35585585585585583,0.11261261261261261,0.05405405405405406,821,477.7823,Global Goods Ltd.,0.9549549549549549,Strategic
Wrap I Love London,0.0,0.5,0.0,0.0,2250,477.68,Northstar Trading,0.5,Leverage
Green Christmas Tree Card Holder,0.5,0.0,0.0,0.5,325,477.62350000000004,Evergreen Supply,1.0,Strategic
Silver T-Light Setting,0.5,0.5,0.0,0.5,130,477.53999999999996,Apex Merchants,1.5,Strategic
Foil Heart Cake Cases,0.0,0.5,0.26666666666666666,0.0,337,477.3684,Evergreen Supply,0.7666666666666666,Leverage
Ribbons Elegant Christmas,0.5,0.0,0.3469387755102041,0.5,607,476.9108,Apex Merchants,1.346938775510204,Strategic
Peace Wooden Block Letters,0.0,0.0,0.0,0.211864406779661,138,476.32860000000005,Gulf Source Co.,0.211864406779661,Leverage
Porcelain Rose Small,0.1724137931034483,0.0,0.1724137931034483,0.5,975,475.9024,Evergreen Supply,0.8448275862068966,Strategic
Wash Bag Vintage Rose Paisley,0.19444444444444445,0.0,0.0,0.37962962962962965,308,475.23,Northstar Trading,0.5740740740740741,Leverage
Tradtional Alphabet Stamp,0.3026315789473684,0.0,0.0,0.27631578947368424,147,474.4278,Northstar Trading,0.5789473684210527,Leverage
Zinc Herb Garden Container,0.5,0.0,0.175,0.1125,120,474.2967,Apex Merchants,0.7875000000000001,Leverage
Garland With Stars And Bells,0.3148148148148148,0.5,0.3148148148148148,0.3148148148148148,144,474.01919999999996,ValueLink Distribution,1.4444444444444446,Strategic
White Brocante Soap Dish,0.234375,0.0,0.140625,0.125,286,474.0182,Prime Supply Partners,0.5,Leverage
Napkin Charms Hearts,0.16666666666666666,0.0,0.0,0.3333333333333333,340,473.7199,Gulf Source Co.,0.5,Leverage
Toast Its - I Love You,0.2549019607843137,0.0,0.0,0.2549019607843137,665,473.5475,Metro Wholesale,0.5098039215686274,Leverage
Pink Vintage Spot Beaker,0.19696969696969696,0.0,0.09090909090909091,0.2878787878787879,1039,472.608,Reliable Imports,0.5757575757575757,Leverage
Home Small Wood Letters,0.2457627118644068,0.0,0.11016949152542373,0.0,144,471.8736,Gulf Source Co.,0.3559322033898305,Leverage
Swiss Roll Towel Chocolate Spots,0.3484848484848485,0.0,0.12121212121212122,0.5,426,471.1278,Global Goods Ltd.,0.9696969696969697,Strategic
Wooden Heart Christmas Scandinavian,0.5,0.0,0.16228070175438597,0.5,2124,470.5731,Evergreen Supply,1.162280701754386,Strategic
Christmas Star Wish List Chalkboard,0.5,0.0,0.39855072463768115,0.5,925,470.1384,Metro Wholesale,1.3985507246376812,Strategic
Sunset Check Hammock,0.0,0.5,0.0,0.5,99,470.0358,Apex Merchants,1.0,Strategic
English Rose Paper Napkins,0.0,0.0,0.0,0.10588235294117647,1001,469.82809999999995,Summit Procurement,0.10588235294117647,Leverage
Enamel Watering Can Cream,0.32407407407407407,0.0,0.12037037037037036,0.5,195,469.5393,Northstar Trading,0.9444444444444444,Strategic
Brocante Coat Rack,0.0,0.5,0.0,0.0,76,469.4074,Global Goods Ltd.,0.5,Leverage
Pink Paisley Tissues,0.21311475409836064,0.0,0.14754098360655737,0.13934426229508196,2672,468.47060000000005,Prime Supply Partners,0.49999999999999994,Leverage
Ocean Stripe Hammock,0.15517241379310345,0.0,0.0,0.10344827586206896,93,468.4311,ValueLink Distribution,0.25862068965517243,Leverage
Parisienne Key Cabinet,0.18181818181818182,0.0,0.0,0.13636363636363635,144,468.3904,Reliable Imports,0.3181818181818182,Leverage
Toast Its - Best Mum,0.0,0.0,0.32432432432432434,0.1891891891891892,693,468.0249,Evergreen Supply,0.5135135135135136,Leverage
Poppy S Playhouse Livingroom,0.5,0.0,0.35526315789473684,0.375,354,466.6392,Summit Procurement,1.2302631578947367,Strategic
Star Portable Table Light,0.5,0.0,0.16176470588235295,0.5,275,466.0327,Global Goods Ltd.,1.1617647058823528,Strategic
Metal Sign Neighbourhood Witch,0.33636363636363636,0.0,0.33636363636363636,0.18181818181818182,370,465.696,Global Goods Ltd.,0.8545454545454545,Strategic
English Rose Scissors,0.3333333333333333,0.5,0.0,0.5,4268,465.5992,Metro Wholesale,1.3333333333333333,Strategic
Grey Floral Feltcraft Shoulder Bag,0.2,0.0,0.0,0.3,170,465.37499999999994,Summit Procurement,0.5,Leverage
Heart Garland Rustic Padded,0.0,0.0,0.20588235294117646,0.0,252,465.3684,Global Goods Ltd.,0.20588235294117646,Leverage
Dolly Pegs Retrospot,0.5,0.0,0.13194444444444445,0.125,665,465.2023,Summit Procurement,0.7569444444444444,Leverage
Gardenia Morris Boxed Candles,0.14516129032258066,0.0,0.0,0.1774193548387097,272,464.99240000000003,Gulf Source Co.,0.32258064516129037,Leverage
3D Vintage Christmas Stickers,0.5,0.0,0.0,0.5,636,464.6603,Gulf Source Co.,1.0,Strategic
Cream Sweetheart Letter Rack,0.0,0.0,0.20652173913043478,0.358695652173913,144,463.8784,Apex Merchants,0.5652173913043478,Leverage
Apple Bath Sponge,0.2962962962962963,0.0,0.0,0.0,538,463.3794,Metro Wholesale,0.2962962962962963,Leverage
Set/5 Blue Spotty Lid Glass Bowls,0.2619047619047619,0.5,0.23809523809523808,0.0,269,463.14820000000003,ValueLink Distribution,1.0,Strategic
Pancake Day Magnets,0.5,0.0,0.125,0.0,332,463.0925,Evergreen Supply,0.625,Leverage
Blue Yellow Flower Piggy Bank,0.22727272727272727,0.5,0.22727272727272727,0.22727272727272727,369,462.23279999999994,Apex Merchants,1.1818181818181819,Strategic
Foot Stool Home Sweet Home,0.13157894736842105,0.0,0.0,0.2894736842105263,74,462.016,Summit Procurement,0.42105263157894735,Leverage
Buffalo Bill Treasure Book Box,0.16176470588235295,0.0,0.1323529411764706,0.16176470588235295,336,461.89099999999996,Prime Supply Partners,0.4558823529411765,Leverage
Skulls And Crossbones Wrap,0.2777777777777778,0.0,0.15079365079365079,0.1984126984126984,1975,461.8875,Evergreen Supply,0.626984126984127,Leverage
Metal Shelf With Rail,0.19444444444444445,0.0,0.19444444444444445,0.4166666666666667,90,461.652,Global Goods Ltd.,0.8055555555555556,Strategic
Orange Tv Tray Table,0.2608695652173913,0.5,0.2391304347826087,0.2391304347826087,344,460.928,Reliable Imports,1.2391304347826086,Strategic
Tea Time Tea In Gift Box,0.12857142857142856,0.0,0.12857142857142856,0.12857142857142856,93,460.8522,Reliable Imports,0.3857142857142857,Leverage
Green Polkadot Bowl,0.41935483870967744,0.0,0.08064516129032258,0.25,626,460.4348,Global Goods Ltd.,0.75,Leverage
Metal Merry Christmas Wreath,0.5,0.0,0.0,0.5,438,460.3506,Summit Procurement,1.0,Strategic
Trays Home Sweet Home,0.5,0.0,0.1875,0.3125,67,460.3469,Apex Merchants,1.0,Strategic
Heart Mirror Antique White,0.12,0.5,0.0,0.12,117,460.307,Metro Wholesale,0.74,Leverage
Keep Out Boys Door Hanger,0.0,0.0,0.0,0.0,1227,460.2585,Reliable Imports,0.0,Leverage
Baking Mould Heart White Chocolate,0.36666666666666664,0.0,0.0,0.5,303,459.1988,ValueLink Distribution,0.8666666666666667,Strategic
Cream Felt Easter Egg Basket,0.5,0.0,0.0,0.5,573,459.1572,Gulf Source Co.,1.0,Strategic
Ceramic Plate Strawberry,0.5,0.5,0.0,0.2631578947368421,505,458.68760000000003,Northstar Trading,1.263157894736842,Strategic
Strawberry Raffia Food Cover,0.26666666666666666,0.0,0.1111111111111111,0.23333333333333334,198,458.379,Prime Supply Partners,0.6111111111111112,Leverage
Make Your Own Flowerpower Card Kit,0.17,0.0,0.17,0.16,293,457.7527,Reliable Imports,0.5,Leverage
Pencils Tall Tube Red Retrospot,0.0,0.0,0.0,0.3390804597701149,877,457.7063,Global Goods Ltd.,0.3390804597701149,Leverage
Airline Bag Vintage Jet Red,0.15,0.0,0.15,0.35833333333333334,158,457.6705,Prime Supply Partners,0.6583333333333333,Leverage
Vintage Union Jack Apron,0.0,0.0,0.14893617021276595,0.18085106382978725,106,456.6928,Prime Supply Partners,0.32978723404255317,Leverage
Christmas Craft White Fairy,0.5,0.0,0.0,0.5,549,456.56550000000004,Global Goods Ltd.,1.0,Strategic
Vintage Christmas Tablecloth,0.5,0.0,0.0,0.5,72,456.3,Northstar Trading,1.0,Strategic
French Floral Cushion Cover,0.5,0.5,0.3125,0.5,425,455.6892,Gulf Source Co.,1.8125,Strategic
Napkins Fairy Cakes,0.5,0.0,0.16,0.24,842,455.22319999999996,ValueLink Distribution,0.9,Strategic
Biscuit Tin Vintage Red,0.0,0.0,0.3409090909090909,0.18181818181818182,125,454.8547,Northstar Trading,0.5227272727272727,Leverage
Tote Bag I Love London,0.0,0.5,0.0,0.23529411764705882,321,454.72529999999995,Reliable Imports,0.7352941176470589,Leverage
Embossed Heart Drawer Shelf,0.0,0.5,0.0,0.5,58,454.6398,Evergreen Supply,1.0,Strategic
Enamel Wash Bowl Cream,0.21,0.0,0.08,0.13,200,454.132,Prime Supply Partners,0.42,Leverage
Magic Drawing Slate Spaceboy,0.3860759493670886,0.0,0.0,0.5,1660,453.85760000000005,Evergreen Supply,0.8860759493670887,Strategic
Tins Vintage Bathroom,0.19047619047619047,0.0,0.0,0.11904761904761904,212,452.9536,Apex Merchants,0.30952380952380953,Leverage
Wooden Star Christmas Scandinavian,0.17452830188679244,0.0,0.0,0.5,2073,452.81260000000003,Summit Procurement,0.6745283018867925,Leverage
Wall Art Horse & Pony,0.5,0.5,0.2826086956521739,0.0,242,452.6505,Global Goods Ltd.,1.2826086956521738,Strategic
